osm_id,name,category,lat,lon,city,country,address,phone,website,opening_hours,wifi,wheelchair,operator,brand,quality,cost_tier,timezone,visa,osm_url
211309757,Virtudes City Lofts,guesthouse,41.143411,-8.6179999,Porto,Portugal,Rua das Virtudes,,,,wlan,,,,2,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/211309757
211738076,GUEST H4U - Porto Batalha City Center,apartment,41.1432687,-8.6064564,Porto,Portugal,Rua do Sol,+351931637188,https://www.guesth4u.com,,yes,,GUEST H4U,,8,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/211738076
216486807,Steps House,hostel,41.1439695,-8.6214426,Porto,Portugal,Pátio das Escadas do Monte dos Judeus,+351 224 054051,www.stepshouse.hostel.com,,,,,,3,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/216486807
228966146,Residencial Cristo Rei,guesthouse,41.1477702,-8.6028959,Porto,Portugal,Rua Dr. Alves da Veiga,,https://cristoreihotel.com/,,,,,,4,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/228966146
244040159,Happy Porto,hostel,41.1444346,-8.6233783,Porto,Portugal,Rua de Miragaia,+351 967299974,https://www.happyporto.com,,,,,,6,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/244040159
246508468,Hostel Gaia Porto,hostel,41.1339088,-8.6117734,Porto,Portugal,Rua Cândido dos Reis,+351 224 968282,www.hostelgaiaporto.pt,,,,"Marta & Saavedra, Hostels e Eventos, Lda",,7,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/246508468
255845209,Casa do Cristelo,apartment,41.1457637,-8.6292789,Porto,Portugal,Rua do Cristelo,,http://www.portoapartment.pt,,yes,,,,5,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/255845209
280795542,Casa Carolina,guesthouse,41.1504548,-8.6172236,Porto,Portugal,Rua de Cedofeita,,https://www.casacarolina.pt/,,,,,,4,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/280795542
281688802,Residencial Portuguesa,guesthouse,41.1509458,-8.6143389,Porto,Portugal,Travessa Coronel Pacheco,+351 222 004 174,http://aportuguesa-gh.com/,,,,,,6,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/281688802
288967890,Supernova,guesthouse,41.1523645,-8.6076236,Porto,Portugal,Rua de Guedes de Azevedo,+351 910 042 494,https://www.supernovaporto.com/,,wlan,limited,,,4,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/288967890
459449308,Porto Central Flats,apartment,41.1435293,-8.6134012,Porto,Portugal,Rua de Mouzinho da Silveira,+351 912 944 930,,,,,,,3,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/459449308
459626365,The Central House Porto Ribeira,hostel,41.1413515,-8.6132601,Porto,Portugal,Rua de São João,,https://thecentralhousehostels.com/porto-ribeira/,24/7,wlan,,,,7,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/459626365
707420025,Onefam Ribeira Hostel Porto,hostel,41.1440524,-8.6100069,Porto,Portugal,Rua Chã,+351 22 111 3775,https://onefamhostels.com/ribeira-onefam-hostel-porto/,,yes,,Onefam Hostels,,5,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/707420025
1015103562,Hi Porto - Pousada de Juventude,hostel,41.148028,-8.6591759,Porto,Portugal,Rua Paulo da Gama,+351 226 163 059;+351 925 664 983,https://www.pousadasjuventude.pt/pt/pousadas/pousada-do-porto/,,,,,,6,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/1015103562
1029241246,Uporto House,hostel,41.1814746,-8.6124687,Porto,Portugal,Rua da Azenha,+351 917 204 532,https://uportohouse.com/?lang=en,,wlan,,"Terra Basilar, Lda.",,8,2,UTC+0,Schengen 90d,https://www.openstreetmap.org/way/1029241246
1263169474,Mediterranean Youth Hostel,hostel,41.3944811,2.1723148,Barcelona,Spain,,,https://www.mediterraneanhostel.com/,,,,,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/1263169474
1415156469,Barcelona Xanascat,hostel,41.4156176,2.1464272,Barcelona,Spain,Passeig de la Mare de Déu del Coll,+34 934 83 83 63,https://xanascat.gencat.cat,,yes,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/1415156469
2158865614,TwentyTu Hi-Tech Hostel,hostel,41.3989308,2.1885275,Barcelona,Spain,Carrer de Pamplona,+34 93 238 71 85,http://www.twentytu.com/,,,,,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/2158865614
2387377277,Black Swan Hostel,hostel,41.3913182,2.177574,Barcelona,Spain,Carrer Ali Bei,+34 932 31 13 69,https://blackswanhostel.com/,,wlan,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/2387377277
2387377286,Hip Karma Hostel,hostel,41.3905193,2.1763374,Barcelona,Spain,Ronda de Sant Pere,+34 933 02 11 59,https://www.hipkarmahostel.com/,,wlan,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/2387377286
2516748287,Hostal Central Barcelona,guesthouse,41.3962953,2.1752989,Barcelona,Spain,Carrer de la Diputació,+34 932451981,http://www.hostalcentralbarcelona.com/,,,,,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/2516748287
2578087952,the5rooms,guesthouse,41.3893631,2.1719476,Barcelona,Spain,Carrer de Pau Claris,+34 933427880,https://www.the5rooms.com/,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/2578087952
2712610240,Safestay Passeig de Gracia Barcelona,hostel,41.3909471,2.1657869,Barcelona,Spain,Passeig de Gràcia,+34 932 15 65 38,https://www.safestay.com/,,wlan,no,Safestay,,8,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/2712610240
2779221813,Buba House Hostel Barcelona,guesthouse,41.3905877,2.1625,Barcelona,Spain,,,https://www.bubahouse.com/,,,,,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/2779221813
2792312493,Casa Maca Guest House,guesthouse,41.3973371,2.1657179,Barcelona,Spain,Carrer del Bruc,+34 644200680,https://www.guesthousecasamaca.com/,,,,Guest House in Barcelona,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/2792312493
2792335216,Jardinets Guest House,guesthouse,41.3943894,2.1697655,Barcelona,Spain,Carrer del Bruc,+34 644200680,http://www.guesthousejardinets.com,,,,Guest House in Barcelona,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/2792335216
2821538742,Generator Barcelona,hostel,41.3991439,2.1625978,Barcelona,Spain,Carrer de Còrsega,+34 932 200 377,https://staygenerator.com/hostels/barcelona,,yes,yes,,,4,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/2821538742
3429302693,Sant Jordi Gracia,hostel,41.4032657,2.1583154,Barcelona,Spain,Carrer de Terol,,,24/7,wlan,yes,,,4,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/3429302693
3741005230,HelloBCN Hostel,hostel,41.3737145,2.1691313,Barcelona,Spain,Carrer de Lafont,+34 934428392,https://www.hellobcnhostel.com/,,yes,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/3741005230
3744757096,BcnStop Parc Güell,apartment,41.4095229,2.1472448,Barcelona,Spain,Carrer de Bolívar,+34660870671,https://www.bcnstop.com/,,,,BcnStop,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/3744757096
3744766425,BcnStop Sagrada Familia,apartment,41.4113655,2.1734058,Barcelona,Spain,Travessera de Gràcia,+34660870671,https://www.bcnstop.com/,,,,BcnStop,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/3744766425
3750846157,Long Stay Barcelona,apartment,41.4097335,2.1814435,Barcelona,Spain,,+34660870671,,,,,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/3750846157
3785981674,Apartments La casa de les Lletres,guesthouse,41.381153,2.1813362,Barcelona,Spain,Plaça d'Antonio López,+34 933 193723,http://www.lacasadeleslletres.com/en/apartments.php,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/3785981674
3813666244,Happy People Maragall,apartment,41.4274749,2.1662271,Barcelona,Spain,Passeig de Maragall,+34 93 504 74 70,https://happypeoplebarcelona.com/,,,,Happy People Apartments,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/3813666244
4199931747,BCN Sport Hostels,hostel,41.3996791,2.162012,Barcelona,Spain,Carrer del Perill,+34933803570,https://bcnsporthostels.com/,,,limited,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4199931747
4257163689,líbere,apartment,41.3831489,2.1634988,Barcelona,Spain,Ronda de Sant Antoni,,,,wlan,yes,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4257163689
4265724491,Equity Point Gothic,hostel,41.3842048,2.1797277,Barcelona,Spain,Carrer dels Vigatans,+34 93 231 20 45,https://www.equity-point.com/our-hostels/gothic-point-hostel/general-information.html,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4265724491
4265726892,Hola Hostal Eixample,hostel,41.396873,2.177192,Barcelona,Spain,Carrer de Nàpols,+34 936 242 331,https://holahostal.com/,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4265726892
4269262394,Casa de Ana,hostel,41.3878529,2.1620362,Barcelona,Spain,Carrer d'Enric Granados,,,,wlan,,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4269262394
4269450594,Pension Ciudadela,hostel,41.3847987,2.1847029,Barcelona,Spain,Carrer del Comerç,,,,wlan,,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4269450594
4270241094,Home Around Barcelona,guesthouse,41.392613,2.1557271,Barcelona,Spain,Carrer d'Enric Granados,,,,wlan,,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4270241094
4344969089,Hostal Alogar,hostel,41.396479,2.145173,Barcelona,Spain,Carrer de Laforja,+34932418040,http://www.hostalalogar.com/,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4344969089
4375919329,LivingRoom City Center Hostel,hostel,41.3935976,2.1729418,Barcelona,Spain,Carrer de Girona,,,,yes,,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4375919329
4424121689,Residencia San Marius,guesthouse,41.4034727,2.1370155,Barcelona,Spain,Carrer de Muntaner,,,,wlan,,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4424121689
4461102218,Fabrizzio's Petit,hostel,41.3937398,2.1700769,Barcelona,Spain,Carrer del Bruc,+34 93 215 40 59,https://www.fabrizzios.com/,,wlan,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4461102218
4475621057,Barcelona Central Garden,hostel,41.3926038,2.169325,Barcelona,Spain,Carrer de Roger de Llúria,+34935006999,http://www.barcelonacentralgarden.com,,yes,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4475621057
4839542221,Meeting Point Hostels,hostel,41.3786643,2.1377134,Barcelona,Spain,Carrer del Vallespir,+34 934 097 446,https://meetingpointhostels.com/,,wlan,yes,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/4839542221
5270573258,Sinergics,coworking,41.4464349,2.2003099,Barcelona,Spain,Carrer de Quito,,,Mo-Fr 09:00-19:00,,,Ajuntament de Barcelona,,4,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/5270573258
5408236678,Barcelona Exhibition Center,apartment,41.3601261,2.1278815,Barcelona,Spain,Calle Blas Fernadez De Lirola,,https://www.airbnb.pl/rooms/19134280?eal_exp=1520971354&eal_sig=076d636de309580c2b8f26eef43d2fafa31dfacf55bbfaf0ca638be84829bc1e&eal_uid=172862265&eluid=0&euid=ed27e682-ebc3-999f-3d4a-14fe002deb85#host-profile,,wlan,,,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/5408236678
5409927816,Sound hostel,hostel,41.3758204,2.1709462,Barcelona,Spain,Carrer Nou de la Rambla,+34 931 85 08 00,https://behostels.com/sound,,wlan,yes,Be Hostels,,8,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/5409927816
5443283333,Hostel Sun and Moon,hostel,41.3809593,2.1748767,Barcelona,Spain,Carrer de Ferran,+34932702060,https://www.hostelbcn-sunmoon.com/,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/5443283333
5541792643,Residència Salesiana Martí-Codolar,hostel,41.428814,2.1503414,Barcelona,Spain,Avinguda del Cardenal Vidal i Barraquer,+34 934 29 18 03,http://marti-codolar.salesians.cat/,,wlan,,Pía Sociedad de San Francisco de Sales,,8,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/5541792643
5773965657,AB Apartamentos Barçelona,apartment,41.3937651,2.1776366,Barcelona,Spain,Passeig de Sant Joan,,,,wlan,,AB Apartments Barcelona,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/5773965657
5773970253,Midtown Apartments,apartment,41.3912321,2.1729709,Barcelona,Spain,Carrer de Casp,+34 935 51 85 00,https://www.midtownapartments-barcelona.com/en/,,wlan,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/5773970253
5856194986,Pensió Cerdanya,guesthouse,41.3925517,2.1739466,Barcelona,Spain,Carrer de Girona,+34 658 89 07 12,https://www.pensiocerdanya.com/inici-pensio-cerdanya,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/5856194986
5909309462,Guest House Barcelona Bruc,apartment,41.394731,2.1691722,Barcelona,Spain,Carrer del Bruc,+34932505530,https://www.guesthousebarcelonabruc.com/,Mo-Su 09:00-20:00,,,,,8,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/5909309462
5951973889,Hostal Mayerling Centro,hostel,41.3892381,2.1740196,Barcelona,Spain,Ronda de Sant Pere,,https://www.hostalmayerlingcentro.com,,wlan,,,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/5951973889
6021305214,Jam,hostel,41.4047461,2.1597627,Barcelona,Spain,,+34933155338,http://www.jamhostelbarcelona.com,,,,,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6021305214
6174573467,UNITE hotel,hostel,41.3909971,2.1963474,Barcelona,Spain,,,https://unitehostel.com/,,,,,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6174573467
6331342033,Felisa Cowork,coworking,41.3988839,2.1645204,Barcelona,Spain,Rosselló,,https://felisacowork.com/,,,,,,4,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6331342033
6335940269,CREC Coworking,coworking,41.3918764,2.1719894,Barcelona,Spain,,,https://crec.cc/,,,,,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6335940269
6343309128,No Limit Hostel Graffiti,hostel,41.4062969,2.183506,Barcelona,Spain,Carrer d'Aragó,+34 931 86 33 97,https://www.nolimithostels.com/no-limit-graffiti,,wlan,no,,No Limit Hostels,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6343309128
6359271957,Born Barcelona Hostel,hostel,41.3910761,2.1791439,Barcelona,Spain,Ronda de Sant Pere,+34 93 532 36 63,https://www.bornbarcelonahostel.com,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6359271957
6359280612,Alberg Don Moustache,hostel,41.3924183,2.1741019,Barcelona,Spain,Carrer de Girona,+34 936 67 24 73,https://www.donmoustache.com/,,yes,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6359280612
6360684672,Fernando,hostel,41.3814235,2.1754532,Barcelona,Spain,Carrer de Ferran,+34 933 01 79 93,https://hfernando.com,,yes,limited,,,4,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6360684672
6368149385,Mellow Hostel Barcelona,hostel,41.4259221,2.1685502,Barcelona,Spain,Carrer d'Aguilar,+34934294533,,Mo-Su 08:00-21:00,wlan,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6368149385
6385841642,Onefam Ramblas Hostel Barcelona,hostel,41.3737418,2.174295,Barcelona,Spain,Carrer d'Albareda,+34934431310,https://onefamhostels.com/ramblas-onefam-hostel-barcelona/,,wlan,,Onefam Hostels,,8,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6385841642
6385938031,Onefam Batlló Hostel Barcelona,hostel,41.3846195,2.1600252,Barcelona,Spain,Carrer de Casanova,+34931784343,https://onefamhostels.com/batllo-onefam-hostel-barcelona/,,yes,,Onefam Hostels,,8,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6385938031
6546984292,Apartments Sant Jordi Fontanella,apartment,41.3880972,2.1722519,Barcelona,Spain,Carrer de Fontanella,,,,wlan,,Atrium Hotels,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6546984292
6741927578,Allotjament Logístico-militar Caserna del Bruc,hostel,41.3860199,2.1099293,Barcelona,Spain,,+34 93 204 42 00,,,,,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6741927578
6952224430,Hostal Liwi,hostel,41.385306,2.1307335,Barcelona,Spain,Carrer del Taquígraf Martí,,https://www.hostalliwi.com/,,wlan,,,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/6952224430
7526992852,chic&basic Tallers Hostel,hostel,41.3852411,2.1645554,Barcelona,Spain,Carrer dels Tallers,+34 934 12 10 97,https://www.chicandbasic.com/es/hostal-tallers-barcelona/,24/7,wlan,limited,chic&basic hotels,chic&basic hotels,10,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/7526992852
7715572640,Onefam Sants Hostel Barcelona,hostel,41.3743048,2.1303808,Barcelona,Spain,Carrer de Casteràs,+34933324192,https://onefamhostels.com/sants-onefam-hostel-barcelona/,,wlan,,Onefam Hostels,,8,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/7715572640
8167946531,Hostal Barcelona Rooms,apartment,41.4039578,2.1659637,Barcelona,Spain,Carrer de Roger de Flor,,,,yes,,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/8167946531
8386512374,Blanc Guest House,apartment,41.396527,2.1508741,Barcelona,Spain,Carrer de Tuset,,https://www.blancguesthouse.com/,,wlan,,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/8386512374
8903683825,Ola Living,apartment,41.3952004,2.1505163,Barcelona,Spain,Carrer d'Aribau,+34 627 37 76 70,https://www.olaliving.es/,,,,,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/8903683825
9620501328,Deco Apartments,apartment,41.3954407,2.1538866,Barcelona,Spain,Avinguda Diagonal,+34 930 016 504,https://decoapartmentsbarcelona.com/,,,,,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/9620501328
9853715517,Ideal Sants,hostel,41.3840234,2.1407756,Barcelona,Spain,Carrer de Berlín,+34 931718628;+34 640083982,,24/7,,yes,,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/9853715517
10083504047,Onefam Les Corts Hostel Barcelona,hostel,41.3771879,2.1238292,Barcelona,Spain,Passatge del Regent Mendieta,+34934490596,https://onefamhostels.com/les-corts-onefam-hostel-barcelona/,24/7,wlan,,Onefam Hostels,,10,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/10083504047
10173629772,Aparthotel Allada,apartment,41.3869234,2.1806205,Barcelona,Spain,Carrer d'Allada-Vermell,+34 932 683 388,https://www.barcelona-apartment.com/ca/apartaments/aparthotel-allada,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/10173629772
10748688663,chic&basic Zoo Hotel,hostel,41.387044,2.1835261,Barcelona,Spain,Passeig de Picasso,+34 932 954 652,https://www.chicandbasic.com/es/hotel-zoo-barcelona/,24/7,wlan,limited,chic&basic hotels,chic&basic,10,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/10748688663
10782720290,AinB Sagrada Familia Apartments,apartment,41.396041,2.1805293,Barcelona,Spain,,,https://www.ainb.net/,,,yes,,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/10782720290
10833398384,Hostal Orleans,hostel,41.3843976,2.1844891,Barcelona,Spain,Avinguda del Marquès de l'Argentera,+34 933 19 73 82,http://hostalorleans.com/,,wlan,no,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/10833398384
10878176107,Alberg Hostel Barcelona Pere Tarrés,hostel,41.3879092,2.1334542,Barcelona,Spain,Carrer de Numància,,https://reaj.com/albergues/pere-tarres/,,,,,,4,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/10878176107
11343880794,Cosmo Apartaments Sants,apartment,41.3773746,2.1385566,Barcelona,Spain,Passeig de Sant Antoni,+34 933 393 786,https://www.cosmopolitagroup.com/barcelona/cosmo-apartments-sants,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/11343880794
11540705875,Hostal La Terrassa,hostel,41.3800278,2.1714306,Barcelona,Spain,Carrer Junta de Comerç,+34 93 302 51 74,https://laterrassa-barcelona.com/,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/11540705875
11541920010,Casa Barcelo Camp Nou Hostel,hostel,41.3737695,2.1175201,Barcelona,Spain,Carrer d'Occident,+34 938 37 61 60,https://www.casabarcelocampnou.com/es/casa-barcelo-camp-nou,24/7,wlan,,,,9,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/11541920010
11645079628,Paraiso Hostel,hostel,41.3774109,2.1645065,Barcelona,Spain,Ronda De Sant Pau,+34 935 630 041,https://paraisohostel.com/,,wlan,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/11645079628
11831822969,Olala Urban Chill Apattments en Barcelona,apartment,41.3638447,2.1107719,Barcelona,Spain,Avinguda de Ventura Gassol,+34911234140,https://www.olalahomes.com/rentals/rentals-olala-urban-chill-apartments-u28337/,,wlan,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/11831822969
11951912446,aRC House,apartment,41.3990189,2.1578744,Barcelona,Spain,Carrer de Sant Pere Màrtir,+34 910 60 48 79,https://www.archouse.com,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/11951912446
11987276969,Caterina 22@,apartment,41.4056941,2.2053447,Barcelona,Spain,Passatge d'Olivé i Maristany,+34931222465,https://caterina.house,24/7,wlan,,,,9,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/11987276969
12094783801,Sweet Inn Sants,apartment,41.3750903,2.1400001,Barcelona,Spain,Carrer de Sants,,http://sweett.com,,wlan,,,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/12094783801
12316408263,Tradel Coworking Space,coworking,41.4048617,2.1569125,Barcelona,Spain,Carrer d'Astúries,+34603286925,www.tradel-barcelona.com,,,,,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/12316408263
12326935893,Colmenan Numa,apartment,41.4057049,2.1488508,Barcelona,Spain,Ronda del General Mitre,+34 932 71 31 07,https://www.numastays.com,,yes,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/12326935893
12453735601,HeyLola! Hostel,hostel,41.3732828,2.1657641,Barcelona,Spain,Carrer de Salvà,+34931393759,https://heylolahostel.com/en/,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/12453735601
12541122503,Feelathome Apartments,apartment,41.3744391,2.1421472,Barcelona,Spain,Carrer de Vilardell,+34 659010770,https://www.feelathome.com/,,wlan,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/12541122503
12914396401,Pensión Coral,hostel,41.3815125,2.1785926,Barcelona,Spain,Carrer de Calella,,,,wlan,,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/12914396401
13059208306,Casa Barceló Hostel,hostel,41.3921553,2.1537647,Barcelona,Spain,Carrer de Còrsega,+34 936 677 806,https://www.casabarcelo.es/,,wlan,yes,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/13059208306
13206627855,Hostal Portugal,hostel,41.3779254,2.1782141,Barcelona,Spain,Carrer de Josep Anselm Clavé,+34934125297,https://direct-book.com/properties/HostalPortugalDirect,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/13206627855
13252334602,Hostal Europa,guesthouse,41.3815068,2.174396,Barcelona,Spain,Carrer de la Boqueria,+34 933 187 620,https://hostaleuropa.com/,,wlan,,,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/13252334602
13260259791,Jazz BCN Apartments,apartment,41.4116363,2.1769553,Barcelona,Spain,Carrer de la Indústria,,,,wlan,,Habitat Apartments,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/13260259791
13650032958,Kim Rent appartament,apartment,41.4167586,2.159718,Barcelona,Spain,Carrer de Josep Serrano,+34 622 36 28 79,https://www.airbnb.it/rooms/626620718656305911,,,,,,6,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/13650032958
220165160,Zero Barcelona,hostel,41.4004044,2.20573,Barcelona,Spain,,,https://jacobsinn.com/barcelona/,,wlan,,www.zerohostels.com,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/way/220165160
321099510,Mas Blanc,guesthouse,41.4303278,2.1034397,Barcelona,Spain,Carrer de Magarola,+34 657327528,,,,,,,3,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/way/321099510
367147236,Urbany Hostel Barcelona,hostel,41.406931,2.1864086,Barcelona,Spain,,+34 93 245 84 14,https://www.urbanyhostels.com/barcelona/,,,,,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/way/367147236
625745602,Yeah Barcelona Hostel,hostel,41.4000658,2.16456,Barcelona,Spain,,+34 935 310 135,https://www.yeahhostels.com/,,,yes,,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/way/625745602
651590212,Marquet Beach Apartments,apartment,41.3993711,2.2051543,Barcelona,Spain,,,https://www.feelathomeapartments.com/apartments-barcelona/marquet-beach-apartments/,,yes,,Feelathome,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/way/651590212
653393770,Aparthotel República,apartment,41.3978266,2.1959881,Barcelona,Spain,,+34 934 864 390,https://www.barcelona-apartment.com/,,,no,,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/way/653393770
727574377,Residència universitària Aleu,apartment,41.3839778,2.1176918,Barcelona,Spain,,+34 93 144 01 40,https://nexoresidencias.com/ca/residencia-universitaria-aleu,,yes,,Nexo Residencias,,7,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/way/727574377
762327088,Barcelona Modern,apartment,41.3616052,2.1286107,Barcelona,Spain,Carrer Modern,,https://barcelona-modern-apartments.business.site/,,,,,,4,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/way/762327088
805801347,Ola Living Camp Nou,guesthouse,41.3725654,2.1245357,Barcelona,Spain,Carrer del Rosselló,,,,wlan,limited,,,2,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/way/805801347
1278065902,Onefam Paralelo Hostel Barcelona,hostel,41.3722274,2.1650956,Barcelona,Spain,Carrer de Salvà,+34934439885,https://onefamhostels.com/paralelo-onefam-hostel-barcelona/,,yes,,Onefam Hostels,,8,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/way/1278065902
825235775,Purple Nest Hostel,hostel,39.4746181,-0.3701021,Valencia,Spain,Plaça de Tetuan,+34 963532561,,,yes,,,,4,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/825235775
825235781,Hôme Youth Hostel,hostel,39.4744359,-0.3779944,Valencia,Spain,Carrer de la Llotja,,https://www.homehostelsvalencia.com/,,,,Feetup Group,,5,2,UTC+1,Schengen 90d,https://www.openstreetmap.org/node/825235781
